(486, 309)
(487, 309)
(488, 309)
(489, 309)
(490, 309)
(477, 310)
(478, 310)
(479, 310)
(481, 310)
(482, 310)
(483, 310)
(484, 310)
(485, 310)
(486, 310)
(487, 310)
(488, 310)
(489, 310)
(490, 310)
(478, 311)
(479, 311)
(481, 311)
(482, 311)
(483, 311)
(484, 311)
(485, 311)
(486, 311)
(487, 311)
(488, 311)
(489, 311)
(490, 311)
(479, 312)
(481, 312)
(482, 312)
(483, 312)
(484, 312)
(485, 312)
(486, 312)
(487, 312)
(488, 312)
(489, 312)
(490, 312)
(481, 313)
(482, 313)
(483, 313)
(484, 313)
(485, 313)
(486, 313)
(487, 313)
(488, 313)
(489, 313)
(490, 313)
(481, 314)
(482, 314)
(483, 314)
(484, 314)
(485, 314)
(486, 314)
(487, 314)
(488, 314)
(489, 314)
(490, 314)
(482, 315)
(483, 315)
(484, 315)
(485, 315)
(486, 315)
(487, 315)
(488, 315)
(489, 315)
(490, 315)
(483, 316)
(484, 316)
(485, 316)
(486, 316)
(487, 316)
(488, 316)
(489, 316)
(490, 316)
(470, 317)
(484, 317)
(485, 317)
(486, 317)
(487, 317)
(488, 317)
(489, 317)
(490, 317)
(470, 318)
(471, 318)
(485, 318)
(486, 318)
(487, 318)
(488, 318)
(489, 318)
(490, 318)
(480, 299)
(491, 299)
(480, 300)
(491, 300)
(480, 301)
(491, 301)
(480, 302)
(491, 302)
(480, 303)
(491, 303)
(480, 304)
(491, 304)
(480, 305)
(491, 305)
(480, 306)
(491, 306)
(480, 307)
(491, 307)
(475, 308)
(476, 308)
(477, 308)
(478, 308)
(479, 308)
(480, 308)
(482, 308)
(483, 308)
(484, 308)
(485, 308)
(486, 308)
(487, 308)
(488, 308)
(489, 308)
(490, 308)
(491, 308)
(480, 310)
(491, 310)
(480, 311)
(491, 311)
(480, 312)
(491, 312)
(480, 313)
(491, 313)
(491, 314)
(491, 315)
(491, 316)
(491, 317)
(491, 318)
(471, 319)
(472, 319)
(486, 319)
(487, 319)
(488, 319)
(489, 319)
(490, 319)
(491, 319)
(492, 300)
(492, 301)
(492, 302)
(492, 303)
(492, 304)
(492, 305)
(492, 306)
(492, 307)
(481, 308)
(492, 308)
(480, 309)
(491, 309)
(492, 309)
(492, 311)
(492, 312)
(492, 313)
(492, 314)
(492, 315)
(492, 316)
(492, 317)
(492, 318)
(492, 319)
(472, 320)
(473, 320)
(487, 320)
(488, 320)
(489, 320)
(490, 320)
(491, 320)
(492, 320)
(493, 301)
(493, 302)
(493, 303)
(493, 304)
(493, 305)
(493, 306)
(493, 307)
(493, 308)
(493, 309)
(492, 310)
(493, 310)
(493, 312)
(493, 313)
(493, 314)
(493, 315)
(493, 316)
(493, 317)
(493, 318)
(493, 319)
(493, 320)
(473, 321)
(474, 321)
(488, 321)
(489, 321)
(490, 321)
(491, 321)
(492, 321)
(493, 321)
(494, 302)
(494, 303)
(494, 304)
(494, 305)
(494, 306)
(494, 307)
(494, 308)
(494, 309)
(494, 310)
(493, 311)
(494, 311)
(494, 313)
(494, 314)
(494, 315)
(494, 316)
(494, 317)
(494, 318)
(494, 319)
(494, 320)
(494, 321)
(474, 322)
(475, 322)
(489, 322)
(490, 322)
(491, 322)
(492, 322)
(493, 322)
(494, 322)
(495, 303)
(495, 304)
(495, 305)
(495, 306)
(495, 307)
(495, 308)
(495, 309)
(495, 310)
(495, 311)
(494, 312)
(495, 312)
(495, 314)
(495, 315)
(495, 316)
(495, 317)
(495, 318)
(495, 319)
(495, 320)
(495, 321)
(495, 322)
(475, 323)
(476, 323)
(490, 323)
(491, 323)
(492, 323)
(493, 323)
(494, 323)
(495, 323)
(496, 304)
(496, 305)
(496, 306)
(496, 307)
(496, 308)
(496, 309)
(496, 310)
(496, 311)
(496, 312)
(495, 313)
(496, 313)
(496, 315)
(496, 316)
(496, 317)
(496, 318)
(496, 319)
(496, 320)
(496, 321)
(496, 322)
(496, 323)
(476, 324)
(477, 324)
(491, 324)
(492, 324)
(493, 324)
(494, 324)
(495, 324)
(496, 324)
(497, 305)
(497, 306)
(497, 307)
(497, 308)
(497, 309)
(497, 310)
(497, 311)
(497, 312)
(497, 313)
(496, 314)
(497, 314)
(497, 316)
(497, 317)
(497, 318)
(497, 319)
(497, 320)
(497, 321)
(497, 322)
(497, 323)
(497, 324)
(477, 325)
(478, 325)
(492, 325)
(493, 325)
(494, 325)
(495, 325)
(496, 325)
(497, 325)
(498, 306)
(498, 307)
(498, 308)
(498, 309)
(498, 310)
(498, 311)
(498, 312)
(498, 313)
(498, 314)
(497, 315)
(498, 315)
(498, 317)
(498, 318)
(498, 319)
(498, 320)
(498, 321)
(498, 322)
(498, 323)
(498, 324)
(498, 325)
(478, 326)
(479, 326)
(493, 326)
(494, 326)
(495, 326)
(496, 326)
(497, 326)
(498, 326)
(499, 307)
(499, 308)
(499, 309)
(499, 310)
(499, 311)
(499, 312)
(499, 313)
(499, 314)
(499, 315)
(498, 316)
(499, 316)
(499, 318)
(499, 319)
(499, 320)
(499, 321)
(499, 322)
(499, 323)
(499, 324)
(499, 325)
(499, 326)
(479, 327)
(480, 327)
(494, 327)
(495, 327)
(496, 327)
(497, 327)
(498, 327)
(499, 327)
(500, 308)
(500, 309)
(500, 310)
(500, 311)
(500, 312)
(500, 313)
(500, 314)
(500, 315)
(500, 316)
(499, 317)
(500, 317)
(500, 319)
(500, 320)
(500, 321)
(500, 322)
(500, 323)
(500, 324)
(500, 325)
(500, 326)
(500, 327)
(480, 328)
(481, 328)
(495, 328)
(496, 328)
(497, 328)
(498, 328)
(499, 328)
(500, 328)
(501, 309)
(501, 310)
(501, 311)
(501, 312)
(501, 313)
(501, 314)
(501, 315)
(501, 316)
(501, 317)
(500, 318)
(501, 318)
(501, 320)
(501, 321)
(501, 322)
(501, 323)
(501, 324)
(501, 325)
(501, 326)
(501, 327)
(501, 328)
(481, 329)
(482, 329)
(496, 329)
(497, 329)
(498, 329)
(499, 329)
(500, 329)
(501, 329)
(501, 319)
(481, 330)
(482, 330)
(483, 330)
(495, 330)
(497, 330)
(498, 330)
(499, 330)
(500, 330)
(501, 330)
(481, 331)
(482, 331)
(483, 331)
(484, 331)
(498, 331)
(499, 331)
(500, 331)
(501, 331)
(481, 332)
(482, 332)
(483, 332)
(484, 332)
(485, 332)
(499, 332)
(500, 332)
(501, 332)
(481, 333)
(482, 333)
(483, 333)
(484, 333)
(485, 333)
(486, 333)
(500, 333)
(501, 333)
(481, 334)
(482, 334)
(483, 334)
(484, 334)
(485, 334)
(486, 334)
(487, 334)
(501, 334)
(481, 335)
(482, 335)
(483, 335)
(484, 335)
(485, 335)
(486, 335)
(487, 335)
(488, 335)
(481, 336)
(482, 336)
(483, 336)
(484, 336)
(485, 336)
(486, 336)
(487, 336)
(488, 336)
(489, 336)
(481, 337)
(482, 337)
(483, 337)
(484, 337)
(485, 337)
(486, 337)
(487, 337)
(488, 337)
(489, 337)
(490, 337)
(481, 338)
(482, 338)
(483, 338)
(484, 338)
(485, 338)
(486, 338)
(487, 338)
(488, 338)
(489, 338)
(490, 338)
(481, 339)
(482, 339)
(483, 339)
(484, 339)
(485, 339)
(486, 339)
(487, 339)
(488, 339)
(489, 339)
(490, 339)
(492, 339)
(481, 340)
(482, 340)
(483, 340)
(484, 340)
(485, 340)
(486, 340)
(487, 340)
(488, 340)
(489, 340)
(490, 340)
(492, 340)
(493, 340)
(481, 341)
(482, 341)
(483, 341)
(484, 341)
(485, 341)
(486, 341)
(487, 341)
(488, 341)
(489, 341)
(490, 341)
(492, 341)
(493, 341)
(494, 341)
(481, 342)
(482, 342)
(483, 342)
(484, 342)
(485, 342)
(486, 342)
(487, 342)
(488, 342)
(489, 342)
(490, 342)
(492, 342)
(493, 342)
(494, 342)
(495, 342)
(481, 343)
(482, 343)
(483, 343)
(484, 343)
(485, 343)
(486, 343)
(487, 343)
(488, 343)
(489, 343)
(490, 343)
(492, 343)
(493, 343)
(494, 343)
(495, 343)
(496, 343)
(481, 344)
(482, 344)
(483, 344)
(484, 344)
(485, 344)
(486, 344)
(487, 344)
(488, 344)
(489, 344)
(490, 344)
(492, 344)
(493, 344)
(494, 344)
(495, 344)
(496, 344)
(481, 345)
(482, 345)
(483, 345)
(484, 345)
(485, 345)
(486, 345)
(487, 345)
(488, 345)
(489, 345)
(490, 345)
(492, 345)
(493, 345)
(494, 345)
(495, 345)
(496, 345)
(481, 346)
(482, 346)
(483, 346)
(484, 346)
(485, 346)
(486, 346)
(487, 346)
(488, 346)
